"Plot Title: 8B_Langrivier"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 9867911)","Batt, V (LGR S/N: 9867911)","Rain (LGR S/N: 9867911)","Coupler Attached (LGR S/N: 9867911)","Host Connected (LGR S/N: 9867911)","Coupler Detached (LGR S/N: 9867911)","End Of File (LGR S/N: 9867911)"
1018,2011/08/01 11:51:30,,,,Logged,Logged,,
1019,2011/08/01 11:52:45,,,,,,Logged,
1020,2011/08/01 12:00:00,30.054,2.93,,,,,
1021,2011/08/01 13:00:00,32.600,2.95,,,,,
1022,2011/08/01 14:00:00,31.064,2.95,,,,,
1023,2011/08/01 15:00:00,31.268,2.95,,,,,
1024,2011/08/01 16:00:00,27.961,2.97,,,,,
1025,2011/08/01 17:00:00,15.951,2.95,,,,,
1026,2011/08/01 18:00:00,13.846,2.97,,,,,
1027,2011/08/01 19:00:00,12.980,2.95,,,,,
1028,2011/08/01 20:00:00,12.594,2.95,,,,,
1029,2011/08/01 21:00:00,12.207,2.95,,,,,
1030,2011/08/01 22:00:00,11.722,2.95,,,,,
1031,2011/08/01 23:00:00,11.431,2.95,,,,,
1032,2011/08/02 00:00:00,11.722,2.95,,,,,
1033,2011/08/02 01:00:00,12.110,2.95,,,,,
1034,2011/08/02 02:00:00,11.625,2.95,,,,,
1035,2011/08/02 03:00:00,11.431,2.95,,,,,
1036,2011/08/02 04:00:00,11.625,2.95,,,,,
1037,2011/08/02 05:00:00,11.431,2.95,,,,,
1038,2011/08/02 06:00:00,11.236,2.95,,,,,
1039,2011/08/02 07:00:00,11.431,2.95,,,,,
1040,2011/08/02 08:00:00,15.091,2.93,,,,,
1041,2011/08/02 09:00:00,17.189,2.95,,,,,
1042,2011/08/02 10:00:00,19.853,2.93,,,,,
1043,2011/08/02 11:00:00,25.513,2.95,,,,,
1044,2011/08/02 12:00:00,32.600,2.95,,,,,
1045,2011/08/02 13:00:00,33.326,2.95,,,,,
1046,2011/08/02 14:00:00,33.222,2.97,,,,,
1047,2011/08/02 15:00:00,31.166,2.95,,,,,
1048,2011/08/02 16:00:00,27.665,2.97,,,,,
1049,2011/08/02 17:00:00,17.189,2.97,,,,,
1050,2011/08/02 18:00:00,15.282,2.95,,,,,
1051,2011/08/02 19:00:00,13.365,2.97,,,,,
1052,2011/08/02 20:00:00,13.269,2.97,,,,,
1053,2011/08/02 21:00:00,13.173,2.97,,,,,
1054,2011/08/02 22:00:00,13.365,2.97,,,,,
1055,2011/08/02 23:00:00,12.787,2.97,,,,,
1056,2011/08/03 00:00:00,13.365,2.97,,,,,
1057,2011/08/03 01:00:00,13.076,2.95,,,,,
1058,2011/08/03 02:00:00,13.461,2.97,,,,,
1059,2011/08/03 03:00:00,13.846,2.97,,,,,
1060,2011/08/03 04:00:00,10.259,2.95,,,,,
1061,2011/08/03 05:00:00,8.978,2.95,,,,,
1062,2011/08/03 06:00:00,10.944,2.95,,,,,
1063,2011/08/03 07:00:00,8.481,2.95,,,,,
1064,2011/08/03 08:00:00,8.879,2.95,,,,,
1065,2011/08/03 09:00:00,9.275,2.95,,,,,
1066,2011/08/03 10:00:00,13.846,2.95,,,,,
1067,2011/08/03 11:00:00,22.621,2.95,,,,,
1068,2011/08/03 12:00:00,23.388,2.95,,,,,
1069,2011/08/03 13:00:00,27.567,2.95,,,,,
1070,2011/08/03 14:00:00,23.677,2.97,,,,,
1071,2011/08/03 15:00:00,21.951,2.95,,,,,
1072,2011/08/03 16:00:00,22.525,2.95,,,,,
1073,2011/08/03 17:00:00,17.475,2.95,,,,,
1074,2011/08/03 18:00:00,13.269,2.97,,,,,
1075,2011/08/03 19:00:00,10.455,2.95,,,,,
1076,2011/08/03 20:00:00,9.866,2.95,,,,,
1077,2011/08/03 21:00:00,9.176,2.95,,,,,
1078,2011/08/03 22:00:00,9.669,2.95,,,,,
1079,2011/08/03 23:00:00,9.669,2.95,,,,,
1080,2011/08/04 00:00:00,9.669,2.93,,,,,
1081,2011/08/04 01:00:00,9.472,2.95,,,,,
1082,2011/08/04 02:00:00,10.357,2.95,,,,,
1083,2011/08/04 03:00:00,10.651,2.95,,,,,
1084,2011/08/04 04:00:00,10.455,2.95,,,,,
1085,2011/08/04 05:00:00,10.357,2.93,,,,,
1086,2011/08/04 06:00:00,10.651,2.93,,,,,
1087,2011/08/04 07:00:00,10.944,2.95,,,,,
1088,2011/08/04 08:00:00,10.748,2.93,,,,,
1089,2011/08/04 09:00:00,12.110,2.95,,,,,
1090,2011/08/04 10:00:00,13.269,2.95,,,,,
1091,2011/08/04 11:00:00,13.750,2.95,,,,,
1092,2011/08/04 12:00:00,12.401,2.95,,,,,
1093,2011/08/04 13:00:00,10.553,2.93,,,,,
1094,2011/08/04 14:00:00,11.139,2.93,,,,,
1095,2011/08/04 14:13:12,,,67.8,,,,
1096,2011/08/04 14:26:06,,,68.0,,,,
1097,2011/08/04 14:36:17,,,68.2,,,,
1098,2011/08/04 14:37:22,,,68.4,,,,
1099,2011/08/04 14:39:50,,,68.6,,,,
1100,2011/08/04 14:41:37,,,68.8,,,,
1101,2011/08/04 14:45:05,,,69.0,,,,
1102,2011/08/04 14:47:26,,,69.2,,,,
1103,2011/08/04 14:49:37,,,69.4,,,,
1104,2011/08/04 14:51:42,,,69.6,,,,
1105,2011/08/04 14:54:00,,,69.8,,,,
1106,2011/08/04 14:56:12,,,70.0,,,,
1107,2011/08/04 14:57:41,,,70.2,,,,
1108,2011/08/04 14:58:59,,,70.4,,,,
1109,2011/08/04 15:00:00,10.553,2.93,,,,,
1110,2011/08/04 15:01:04,,,70.6,,,,
1111,2011/08/04 15:02:54,,,70.8,,,,
1112,2011/08/04 15:06:26,,,71.0,,,,
1113,2011/08/04 15:08:40,,,71.2,,,,
1114,2011/08/04 15:10:07,,,71.4,,,,
1115,2011/08/04 15:10:47,,,71.6,,,,
1116,2011/08/04 15:11:32,,,71.8,,,,
1117,2011/08/04 15:12:06,,,72.0,,,,
1118,2011/08/04 15:12:42,,,72.2,,,,
1119,2011/08/04 15:13:31,,,72.4,,,,
1120,2011/08/04 15:15:41,,,72.6,,,,
1121,2011/08/04 15:17:06,,,72.8,,,,
1122,2011/08/04 15:22:50,,,73.0,,,,
1123,2011/08/04 15:25:31,,,73.2,,,,
1124,2011/08/04 15:31:15,,,73.4,,,,
1125,2011/08/04 15:33:35,,,73.6,,,,
1126,2011/08/04 15:39:46,,,73.8,,,,
1127,2011/08/04 15:45:54,,,74.0,,,,
1128,2011/08/04 15:50:45,,,74.2,,,,
1129,2011/08/04 15:53:13,,,74.4,,,,
1130,2011/08/04 15:56:10,,,74.6,,,,
1131,2011/08/04 15:58:28,,,74.8,,,,
1132,2011/08/04 16:00:00,10.553,2.93,,,,,
1133,2011/08/04 16:01:50,,,75.0,,,,
1134,2011/08/04 16:04:47,,,75.2,,,,
1135,2011/08/04 16:07:17,,,75.4,,,,
1136,2011/08/04 16:08:42,,,75.6,,,,
1137,2011/08/04 16:11:27,,,75.8,,,,
1138,2011/08/04 16:14:34,,,76.0,,,,
1139,2011/08/04 16:21:39,,,76.2,,,,
1140,2011/08/04 16:25:25,,,76.4,,,,
1141,2011/08/04 16:29:25,,,76.6,,,,
1142,2011/08/04 16:31:43,,,76.8,,,,
1143,2011/08/04 16:33:25,,,77.0,,,,
1144,2011/08/04 16:34:26,,,77.2,,,,
1145,2011/08/04 16:35:23,,,77.4,,,,
1146,2011/08/04 16:36:02,,,77.6,,,,
1147,2011/08/04 16:36:44,,,77.8,,,,
1148,2011/08/04 16:37:09,,,78.0,,,,
1149,2011/08/04 16:37:42,,,78.2,,,,
1150,2011/08/04 16:38:07,,,78.4,,,,
1151,2011/08/04 16:38:45,,,78.6,,,,
1152,2011/08/04 16:39:09,,,78.8,,,,
1153,2011/08/04 16:39:45,,,79.0,,,,
1154,2011/08/04 16:39:59,,,79.2,,,,
1155,2011/08/04 16:40:23,,,79.4,,,,
1156,2011/08/04 16:40:38,,,79.6,,,,
1157,2011/08/04 16:41:19,,,79.8,,,,
1158,2011/08/04 16:41:48,,,80.0,,,,
1159,2011/08/04 16:43:08,,,80.2,,,,
1160,2011/08/04 16:45:08,,,80.4,,,,
1161,2011/08/04 16:50:15,,,80.6,,,,
1162,2011/08/04 16:55:12,,,80.8,,,,
1163,2011/08/04 16:58:27,,,81.0,,,,
1164,2011/08/04 17:00:00,10.063,2.93,,,,,
1165,2011/08/04 17:02:44,,,81.2,,,,
1166,2011/08/04 17:12:56,,,81.4,,,,
1167,2011/08/04 17:41:33,,,81.6,,,,
1168,2011/08/04 17:47:56,,,81.8,,,,
1169,2011/08/04 17:49:56,,,82.0,,,,
1170,2011/08/04 17:53:48,,,82.2,,,,
1171,2011/08/04 17:57:16,,,82.4,,,,
1172,2011/08/04 17:59:41,,,82.6,,,,
1173,2011/08/04 18:00:00,9.866,2.93,,,,,
1174,2011/08/04 18:02:00,,,82.8,,,,
1175,2011/08/04 18:03:42,,,83.0,,,,
1176,2011/08/04 18:05:37,,,83.2,,,,
1177,2011/08/04 18:08:25,,,83.4,,,,
1178,2011/08/04 18:09:05,,,83.6,,,,
1179,2011/08/04 18:10:07,,,83.8,,,,
1180,2011/08/04 18:10:31,,,84.0,,,,
1181,2011/08/04 18:10:55,,,84.2,,,,
1182,2011/08/04 18:11:13,,,84.4,,,,
1183,2011/08/04 18:11:38,,,84.6,,,,
1184,2011/08/04 18:11:57,,,84.8,,,,
1185,2011/08/04 18:12:23,,,85.0,,,,
1186,2011/08/04 18:13:04,,,85.2,,,,
1187,2011/08/04 18:14:14,,,85.4,,,,
1188,2011/08/04 18:15:14,,,85.6,,,,
1189,2011/08/04 18:19:40,,,85.8,,,,
1190,2011/08/04 18:38:04,,,86.0,,,,
1191,2011/08/04 18:58:00,,,86.2,,,,
1192,2011/08/04 19:00:00,9.866,2.93,,,,,
1193,2011/08/04 19:04:43,,,86.4,,,,
1194,2011/08/04 19:07:32,,,86.6,,,,
1195,2011/08/04 19:10:40,,,86.8,,,,
1196,2011/08/04 20:00:00,10.063,2.93,,,,,
1197,2011/08/04 20:08:19,,,87.0,,,,
1198,2011/08/04 20:12:28,,,87.2,,,,
1199,2011/08/04 21:00:00,9.275,2.95,,,,,
1200,2011/08/04 21:53:35,,,87.4,,,,
1201,2011/08/04 21:56:40,,,87.6,,,,
1202,2011/08/04 21:57:52,,,87.8,,,,
1203,2011/08/04 21:58:20,,,88.0,,,,
1204,2011/08/04 21:58:58,,,88.2,,,,
1205,2011/08/04 21:59:25,,,88.4,,,,
1206,2011/08/04 21:59:57,,,88.6,,,,
1207,2011/08/04 22:00:00,9.571,2.95,,,,,
1208,2011/08/04 22:00:20,,,88.8,,,,
1209,2011/08/04 22:01:02,,,89.0,,,,
1210,2011/08/04 22:01:39,,,89.2,,,,
1211,2011/08/04 22:04:16,,,89.4,,,,
1212,2011/08/04 22:05:47,,,89.6,,,,
1213,2011/08/04 22:07:07,,,89.8,,,,
1214,2011/08/04 22:08:47,,,90.0,,,,
1215,2011/08/04 22:12:08,,,90.2,,,,
1216,2011/08/04 22:14:25,,,90.4,,,,
1217,2011/08/04 22:16:49,,,90.6,,,,
1218,2011/08/04 22:18:53,,,90.8,,,,
1219,2011/08/04 23:00:00,8.481,2.95,,,,,
1220,2011/08/04 23:56:19,,,91.0,,,,
1221,2011/08/04 23:57:05,,,91.2,,,,
1222,2011/08/04 23:58:17,,,91.4,,,,
1223,2011/08/04 23:59:26,,,91.6,,,,
1224,2011/08/05 00:00:00,7.882,2.93,,,,,
1225,2011/08/05 00:00:45,,,91.8,,,,
1226,2011/08/05 00:01:24,,,92.0,,,,
1227,2011/08/05 00:02:31,,,92.2,,,,
1228,2011/08/05 00:03:11,,,92.4,,,,
1229,2011/08/05 00:04:11,,,92.6,,,,
1230,2011/08/05 00:05:03,,,92.8,,,,
1231,2011/08/05 00:06:06,,,93.0,,,,
1232,2011/08/05 00:07:12,,,93.2,,,,
1233,2011/08/05 00:08:08,,,93.4,,,,
1234,2011/08/05 00:08:52,,,93.6,,,,
1235,2011/08/05 00:09:54,,,93.8,,,,
1236,2011/08/05 00:11:18,,,94.0,,,,
1237,2011/08/05 00:12:54,,,94.2,,,,
1238,2011/08/05 00:13:55,,,94.4,,,,
1239,2011/08/05 00:15:18,,,94.6,,,,
1240,2011/08/05 00:15:59,,,94.8,,,,
1241,2011/08/05 00:43:11,,,95.0,,,,
1242,2011/08/05 01:00:00,7.179,2.93,,,,,
1243,2011/08/05 01:16:46,,,95.2,,,,
1244,2011/08/05 02:00:00,6.978,2.93,,,,,
1245,2011/08/05 02:03:16,,,95.4,,,,
1246,2011/08/05 02:04:49,,,95.6,,,,
1247,2011/08/05 02:12:38,,,95.8,,,,
1248,2011/08/05 02:58:17,,,96.0,,,,
1249,2011/08/05 03:00:00,6.674,2.93,,,,,
1250,2011/08/05 03:01:52,,,96.2,,,,
1251,2011/08/05 03:02:17,,,96.4,,,,
1252,2011/08/05 03:02:57,,,96.6,,,,
1253,2011/08/05 03:03:20,,,96.8,,,,
1254,2011/08/05 03:03:57,,,97.0,,,,
1255,2011/08/05 03:04:45,,,97.2,,,,
1256,2011/08/05 03:05:45,,,97.4,,,,
1257,2011/08/05 03:06:11,,,97.6,,,,
1258,2011/08/05 03:07:25,,,97.8,,,,
1259,2011/08/05 03:08:54,,,98.0,,,,
1260,2011/08/05 03:10:27,,,98.2,,,,
1261,2011/08/05 03:12:59,,,98.4,,,,
1262,2011/08/05 03:29:51,,,98.6,,,,
1263,2011/08/05 03:47:01,,,98.8,,,,
1264,2011/08/05 04:00:00,6.573,2.93,,,,,
1265,2011/08/05 04:04:13,,,99.0,,,,
1266,2011/08/05 04:05:45,,,99.2,,,,
1267,2011/08/05 04:07:23,,,99.4,,,,
1268,2011/08/05 04:08:38,,,99.6,,,,
1269,2011/08/05 04:09:59,,,99.8,,,,
1270,2011/08/05 04:10:38,,,100.0,,,,
1271,2011/08/05 04:11:49,,,100.2,,,,
1272,2011/08/05 04:12:31,,,100.4,,,,
1273,2011/08/05 04:13:05,,,100.6,,,,
1274,2011/08/05 04:14:11,,,100.8,,,,
1275,2011/08/05 04:16:45,,,101.0,,,,
1276,2011/08/05 04:22:09,,,101.2,,,,
1277,2011/08/05 04:26:06,,,101.4,,,,
1278,2011/08/05 04:47:38,,,101.6,,,,
1279,2011/08/05 04:49:19,,,101.8,,,,
1280,2011/08/05 05:00:00,6.370,2.93,,,,,
1281,2011/08/05 05:04:18,,,102.0,,,,
1282,2011/08/05 05:11:26,,,102.2,,,,
1283,2011/08/05 05:13:42,,,102.4,,,,
1284,2011/08/05 05:16:20,,,102.6,,,,
1285,2011/08/05 05:33:32,,,102.8,,,,
1286,2011/08/05 05:35:30,,,103.0,,,,
1287,2011/08/05 05:45:05,,,103.2,,,,
1288,2011/08/05 05:48:57,,,103.4,,,,
1289,2011/08/05 05:53:05,,,103.6,,,,
1290,2011/08/05 05:56:15,,,103.8,,,,
1291,2011/08/05 05:57:08,,,104.0,,,,
1292,2011/08/05 05:58:09,,,104.2,,,,
1293,2011/08/05 05:59:49,,,104.4,,,,
1294,2011/08/05 06:00:00,5.962,2.93,,,,,
1295,2011/08/05 06:00:56,,,104.6,,,,
1296,2011/08/05 06:01:30,,,104.8,,,,
1297,2011/08/05 06:03:10,,,105.0,,,,
1298,2011/08/05 06:04:05,,,105.2,,,,
1299,2011/08/05 06:04:55,,,105.4,,,,
1300,2011/08/05 06:06:08,,,105.6,,,,
1301,2011/08/05 06:08:27,,,105.8,,,,
1302,2011/08/05 06:10:06,,,106.0,,,,
1303,2011/08/05 06:11:40,,,106.2,,,,
1304,2011/08/05 06:12:33,,,106.4,,,,
1305,2011/08/05 06:13:36,,,106.6,,,,
1306,2011/08/05 06:14:25,,,106.8,,,,
1307,2011/08/05 06:15:47,,,107.0,,,,
1308,2011/08/05 06:16:45,,,107.2,,,,
1309,2011/08/05 06:18:13,,,107.4,,,,
1310,2011/08/05 06:19:10,,,107.6,,,,
1311,2011/08/05 06:20:30,,,107.8,,,,
1312,2011/08/05 06:22:12,,,108.0,,,,
1313,2011/08/05 06:24:07,,,108.2,,,,
1314,2011/08/05 06:26:19,,,108.4,,,,
1315,2011/08/05 06:29:40,,,108.6,,,,
1316,2011/08/05 06:31:30,,,108.8,,,,
1317,2011/08/05 06:35:03,,,109.0,,,,
1318,2011/08/05 06:36:43,,,109.2,,,,
1319,2011/08/05 06:38:30,,,109.4,,,,
1320,2011/08/05 06:43:11,,,109.6,,,,
1321,2011/08/05 06:47:52,,,109.8,,,,
1322,2011/08/05 07:00:00,5.141,2.93,,,,,
1323,2011/08/05 07:15:41,,,110.0,,,,
1324,2011/08/05 07:17:38,,,110.2,,,,
1325,2011/08/05 07:19:48,,,110.4,,,,
1326,2011/08/05 07:21:46,,,110.6,,,,
1327,2011/08/05 07:23:25,,,110.8,,,,
1328,2011/08/05 07:24:59,,,111.0,,,,
1329,2011/08/05 07:26:32,,,111.2,,,,
1330,2011/08/05 07:27:49,,,111.4,,,,
1331,2011/08/05 07:30:48,,,111.6,,,,
1332,2011/08/05 07:32:30,,,111.8,,,,
1333,2011/08/05 07:34:24,,,112.0,,,,
1334,2011/08/05 07:38:44,,,112.2,,,,
1335,2011/08/05 07:40:16,,,112.4,,,,
1336,2011/08/05 07:43:24,,,112.6,,,,
1337,2011/08/05 07:49:38,,,112.8,,,,
1338,2011/08/05 07:59:37,,,113.0,,,,
1339,2011/08/05 08:00:00,5.141,2.93,,,,,
1340,2011/08/05 08:21:00,,,113.2,,,,
1341,2011/08/05 08:26:11,,,113.4,,,,
1342,2011/08/05 08:29:07,,,113.6,,,,
1343,2011/08/05 08:31:04,,,113.8,,,,
1344,2011/08/05 08:32:03,,,114.0,,,,
1345,2011/08/05 08:33:44,,,114.2,,,,
1346,2011/08/05 09:00:00,6.370,2.93,,,,,
1347,2011/08/05 09:40:15,,,114.4,,,,
1348,2011/08/05 09:53:18,,,114.6,,,,
1349,2011/08/05 10:00:00,8.082,2.93,,,,,
1350,2011/08/05 10:45:40,,,114.8,,,,
1351,2011/08/05 10:47:48,,,115.0,,,,
1352,2011/08/05 10:49:56,,,115.2,,,,
1353,2011/08/05 11:00:00,10.161,2.93,,,,,
1354,2011/08/05 12:00:00,17.570,2.93,,,,,
1355,2011/08/05 12:22:16,,,115.4,,,,
1356,2011/08/05 12:24:31,,,115.6,,,,
1357,2011/08/05 12:33:46,,,115.8,,,,
1358,2011/08/05 12:36:26,,,116.0,,,,
1359,2011/08/05 12:41:32,,,116.2,,,,
1360,2011/08/05 12:47:04,,,116.4,,,,
1361,2011/08/05 12:48:31,,,116.6,,,,
1362,2011/08/05 12:50:16,,,116.8,,,,
1363,2011/08/05 12:51:17,,,117.0,,,,
1364,2011/08/05 12:53:55,,,117.2,,,,
1365,2011/08/05 13:00:00,8.680,2.93,,,,,
1366,2011/08/05 14:00:00,16.237,2.93,,,,,
1367,2011/08/05 15:00:00,16.141,2.93,,,,,
1368,2011/08/05 16:00:00,17.379,2.93,,,,,
1369,2011/08/05 17:00:00,8.779,2.93,,,,,
1370,2011/08/05 18:00:00,7.179,2.93,,,,,
1371,2011/08/05 19:00:00,4.207,2.93,,,,,
1372,2011/08/05 20:00:00,5.141,2.93,,,,,
1373,2011/08/05 21:00:00,4.102,2.93,,,,,
1374,2011/08/05 22:00:00,5.552,2.93,,,,,
1375,2011/08/05 23:00:00,6.573,2.93,,,,,
1376,2011/08/06 00:00:00,5.244,2.91,,,,,
1377,2011/08/06 01:00:00,6.268,2.93,,,,,
1378,2011/08/06 02:00:00,6.877,2.93,,,,,
1379,2011/08/06 03:00:00,7.381,2.93,,,,,
1380,2011/08/06 04:00:00,6.877,2.93,,,,,
1381,2011/08/06 05:00:00,5.244,2.91,,,,,
1382,2011/08/06 06:00:00,0.343,2.91,,,,,
1383,2011/08/06 07:00:00,0.674,2.91,,,,,
1384,2011/08/06 08:00:00,1.112,2.91,,,,,
1385,2011/08/06 09:00:00,2.624,2.93,,,,,
1386,2011/08/06 10:00:00,7.682,2.93,,,,,
1387,2011/08/06 11:00:00,25.416,2.91,,,,,
1388,2011/08/06 12:00:00,22.621,2.93,,,,,
1389,2011/08/06 13:00:00,24.641,2.95,,,,,
1390,2011/08/06 14:00:00,21.951,2.93,,,,,
1391,2011/08/06 15:00:00,22.238,2.95,,,,,
1392,2011/08/06 16:00:00,21.760,2.93,,,,,
1393,2011/08/06 17:00:00,10.846,2.93,,,,,
1394,2011/08/06 18:00:00,7.782,2.95,,,,,
1395,2011/08/06 19:00:00,5.037,2.93,,,,,
1396,2011/08/06 20:00:00,5.037,2.93,,,,,
1397,2011/08/06 21:00:00,6.064,2.93,,,,,
1398,2011/08/06 22:00:00,4.727,2.95,,,,,
1399,2011/08/06 23:00:00,5.244,2.93,,,,,
1400,2011/08/07 00:00:00,5.757,2.93,,,,,
1401,2011/08/07 01:00:00,5.757,2.93,,,,,
1402,2011/08/07 02:00:00,5.860,2.93,,,,,
1403,2011/08/07 03:00:00,6.573,2.93,,,,,
1404,2011/08/07 04:00:00,6.573,2.93,,,,,
1405,2011/08/07 05:00:00,6.775,2.93,,,,,
1406,2011/08/07 06:00:00,6.674,2.93,,,,,
1407,2011/08/07 07:00:00,6.877,2.93,,,,,
1408,2011/08/07 08:00:00,7.179,2.93,,,,,
1409,2011/08/07 09:00:00,10.553,2.93,,,,,
1410,2011/08/07 10:00:00,17.094,2.93,,,,,
1411,2011/08/07 11:00:00,24.351,2.95,,,,,
1412,2011/08/07 12:00:00,30.154,2.93,,,,,
1413,2011/08/07 13:00:00,26.000,2.93,,,,,
1414,2011/08/07 14:00:00,25.805,2.95,,,,,
1415,2011/08/07 15:00:00,24.351,2.95,,,,,
1416,2011/08/07 16:00:00,22.429,2.95,,,,,
1417,2011/08/07 17:00:00,15.664,2.95,,,,,
1418,2011/08/07 18:00:00,11.528,2.95,,,,,
1419,2011/08/07 19:00:00,8.978,2.95,,,,,
1420,2011/08/07 20:00:00,8.879,2.95,,,,,
1421,2011/08/07 21:00:00,9.077,2.95,,,,,
1422,2011/08/07 22:00:00,8.978,2.95,,,,,
1423,2011/08/07 23:00:00,9.571,2.95,,,,,
1424,2011/08/08 00:00:00,9.077,2.95,,,,,
1425,2011/08/08 01:00:00,8.779,2.95,,,,,
1426,2011/08/08 02:00:00,8.879,2.95,,,,,
1427,2011/08/08 03:00:00,8.680,2.95,,,,,
1428,2011/08/08 04:00:00,7.782,2.95,,,,,
1429,2011/08/08 05:00:00,6.674,2.93,,,,,
1430,2011/08/08 06:00:00,6.370,2.93,,,,,
1431,2011/08/08 07:00:00,4.311,2.95,,,,,
1432,2011/08/08 08:00:00,3.998,2.95,,,,,
1433,2011/08/08 09:00:00,8.182,2.93,,,,,
1434,2011/08/08 10:00:00,13.558,2.93,,,,,
1435,2011/08/08 11:00:00,29.352,2.95,,,,,
1436,2011/08/08 12:00:00,24.158,2.95,,,,,
1437,2011/08/08 12:01:28,,,117.2,Logged,Logged,,Logged
